province,day,S,E,I,R
Helmand,86.75,8.054680349211843,347.1900961681233,346.6799047999488,580928.6650186834
Helmand,87.0,8.050250150106518,336.51254091090357,336.0289666044266,580949.9979423352
Helmand,87.25,8.04595838685233,326.163364507758,325.70492873827277,580970.6754483677
Helmand,87.5,8.041800667378821,316.132465551595,315.6977752187965,580990.7176585629
Helmand,87.75,8.037772744436424,306.4100567618777,305.99779902205324,581010.1440714723
Helmand,88.0,8.033870509374218,296.9866528098826,296.59559030685375,581028.9735863745
Helmand,88.25,8.030089985333827,287.8530559946299,287.48202256180275,581047.2245314589
Helmand,88.5,8.026427325446864,279.0003533876819,278.64824979799346,581064.9146694896
Helmand,88.75,8.02287880859938,270.4199088957511,270.08569883231496,581082.061213464
Helmand,89.0,8.019440832263287,262.1033479438374,261.7860544338613,581098.6808567907
Helmand,89.25,8.016109910609112,254.04255398396592,253.7412559071926,581114.789780199
Helmand,89.5,8.01288267175691,246.2296636837988,245.94349238536856,581130.4036612598
Helmand,89.75,8.009755850926945,238.65705215313477,238.3851884652971,581145.5377035313
Helmand,90.0,8.006726288210372,231.31732839554016,231.05899976551552,581160.2066455515
Helmand,90.25,8.003790926656825,224.2033321478781,223.95780981372474,581174.4247671125
Helmand,90.5,8.000946806480352,217.30812133701048,217.07471782011282,581188.2059140371
Helmand,90.75,7.9981910621429995,210.624965827313,210.40303256891693,581201.5635105423
Helmand,91.0,7.995520921028879,204.14734528668632,203.9362703057417,581214.5105634872
Helmand,91.25,7.992933698886576,197.8689393839776,197.66814515699673,581227.0596817607
Helmand,91.5,7.990426796258063,191.78361993274115,191.59256144482353,581239.2230918269
Helmand,91.75,7.987997697457677,185.88544917264102,185.70361198329374,581251.0126411472
Helmand,92.0,7.985643967268209,180.16867278158108,179.99557122950083,581262.4398120224
Helmand,92.25,7.983363246903961,174.6277108645162,174.4628864545061,581273.5157394347
Helmand,92.5,7.981153253044932,169.25715613826975,169.10017594840522,581284.2512146609
Helmand,92.75,7.97901177564347,164.05176943537182,163.90222459948134,581294.6566941902
Helmand,93.0,7.976936673726188,159.00647025037804,158.86397461611,581304.7423184604
Helmand,93.25,7.974925874311753,154.11633449412975,153.98052331176507,581314.5179163205
Helmand,93.5,7.972977371007131,149.37659174920284,149.2471203958307,581323.9930104846
Helmand,93.75,7.971089220064729,144.78261634189582,144.65915919738705,581333.1768352413
Helmand,94.0,7.969259539038771,140.329924388824,140.21217375496386,581342.0783423178
Helmand,94.25,7.967486505816839,136.01417197056261,135.90183700657582,581350.7062045177
Helmand,94.5,7.9657683553261895,131.8311476632236,131.7239534370086,581359.0688305452
Helmand,94.75,7.964103377760885,127.77676852949809,127.67445512610635,581367.1743729673
Helmand,95.0,7.962489917908583,123.8470788657663,123.7494005034216,581375.0307307136
Helmand,95.25,7.960926372592397,120.03824443065828,119.94496865689241,581382.6455605406
Helmand,95.5,7.959411188512057,116.34654748999819,116.25745444447321,581390.0262868777
Helmand,95.75,7.957942861702045,112.76838576770952,112.68326745091913,581397.1801039204
Helmand,96.0,7.9565199357101575,109.30026838470768,109.21892797606404,581404.1139837042
Helmand,96.25,7.955140999175462,105.93881025249149,105.8610614983429,581410.8346872508
Helmand,96.5,7.953804685281011,102.68073092934435,102.60639753934544,581417.3487668468
Helmand,96.75,7.952509670570399,99.52285203870417,99.45176710846916,581423.662571183
Helmand,97.0,7.951254672453107,96.4620914648501,96.39409696515042,581429.7822568984
Helmand,97.25,7.9500384485626565,93.49546192688175,93.43040820529696,581435.7137914201
Helmand,97.5,7.948859796005405,90.6200693908569,90.55781468572583,581441.4629561282
Helmand,97.75,7.947717549053128,87.83310768383157,87.77351769479777,581447.0353570732
Helmand,98.0,7.946610578316578,85.13185659506978,85.0748040710321,581452.4364287563
Helmand,98.25,7.9455377902324384,82.51368081579132,82.45904514856264,581457.6714362461
Helmand,98.5,7.944498125156649,79.97602548729647,79.92369234786959,581462.7454840405
Helmand,98.75,7.943490556271683,77.51641364922511,77.46627464674556,581467.6635211486
Helmand,99.0,7.942514089227043,75.13244550053346,75.08439784401476,581472.430342567
Helmand,99.25,7.941567760678877,72.82179500245381,72.77574119160374,581477.050596046
Helmand,99.5,7.9406506369663745,70.58220676090701,70.53805430305032,581481.5287882999
Helmand,99.75,7.939761813808671,68.41149538333026,68.36915651271987,581485.869286291
Helmand,100.0,7.938900415285477,66.30754312713266,66.26693454187769,581490.0763219165
Helmand,100.25,7.938065592363407,64.26829641159009,64.22933903764476,581494.1539989592
Helmand,100.5,7.937256522571735,62.29176509405962,62.25438385270555,581498.1062945315
Helmand,100.75,7.936472409355099,60.37602099945426,60.3401445839387,581501.9370620081
Helmand,101.0,7.935712480572311,58.51919435637339,58.48475503398612,581505.6500381299
Helmand,101.25,7.934975988103268,56.719472887023265,56.68640630629769,581509.2488448195
Helmand,101.5,7.934262207437784,54.975100892031335,54.94334589423221,581512.7369910072
Helmand,101.75,7.933570436315157,53.28437601485404,53.25387446667841,581516.117879083
Helmand,102.0,7.93289999420001,51.645648004949585,51.61634463841656,581519.3948073633
Helmand,102.25,7.932250222005381,50.05731810997393,50.029160364287904,581522.5709713046
Helmand,102.5,7.931620480983871,48.51783643934728,48.49077431849813,581525.649468762
Helmand,102.75,7.931010152037561,47.02570032099977,46.99968626058124,581528.6333032672
Helmand,103.0,7.930418635520186,45.57945386710155,45.55444260215004,581531.5253848961
Helmand,103.25,7.9298453504051425,44.17768600165857,44.15363444502656,581534.3285342037
Helmand,103.5,7.929289733456554,42.81902847704968,42.79589560823115,581537.0454861821
Helmand,103.75,7.9287512390519685,41.502155474840656,41.47990222981974,581539.6788910571
Helmand,104.0,7.928229338618148,40.2257822764355,40.20437144372031,581542.2313169421
Helmand,104.25,7.927723519719055,38.98866307477606,38.9680592021266,581544.7052542042
Helmand,104.5,7.92723328585451,37.789590506159605,37.769759808854594,581547.1031164
Helmand,104.75,7.926758156112235,36.6273948395629,36.60830511176057,581549.4272418935
Helmand,105.0,7.926297664256069,35.50094178521592,35.48256232118786,581551.6798982302
Helmand,105.25,7.925851358473561,34.40913189543957,34.39143341303071,581553.863283334
Helmand,105.5,7.925418801152831,33.35090005146036,33.333854617000014,581555.9795265313
Helmand,105.75,7.9249995680820335,32.32521353761509,32.30879449881864,581558.0306923963
Helmand,106.0,7.924593248101407,31.33107120702352,31.315253129028818,581560.0187824167
Helmand,106.25,7.924199442954889,30.36750314304811,30.35226174511541,581561.9457356697
Helmand,106.5,7.923817766653106,29.433569127949063,29.418881225941718,581563.8134318803
Helmand,106.75,7.923447845020925,28.52835755271385,28.51420100550631,581565.6236935976
Helmand,107.0,7.923089315586207,27.65098516207892,27.637338818365347,581567.3782867049
Helmand,107.25,7.922741827118862,26.800595949192825,26.787439598022324,581569.0789226266
Helmand,107.5,7.922405039096133,25.976359863877224,25.963674189554624,581570.7272609083
Helmand,107.75,7.922078621592867,25.17747255600261,25.165239093475506,581572.3249097299
Helmand,108.0,7.9217622549837685,24.403154665120503,24.39135575743401,581573.8734273234
Helmand,108.25,7.92145562936828,23.652650429043348,23.64126918916207,581575.3743247533
Helmand,108.5,7.921158444437441,22.925227366457275,22.914247639829444,581576.8290665501
Helmand,108.75,7.920870409296081,22.22017585640342,22.20958218450129,581578.2390715507
Helmand,109.0,7.9205912419097295,21.536807798968113,21.526585386717784,581579.6057155733
Helmand,109.25,7.920320668928757,20.874456191613497,20.86459087589576,581580.9303322644
Helmand,109.5,7.920058425572654,20.232474857582364,20.222953076191995,581582.2142136416
Helmand,109.75,7.919804255167828,19.61023732646448,19.601046090068778,581583.4586123292
Helmand,110.0,7.9195579089011385,19.00713623752787,18.998263103113754,581584.6647427514
Helmand,110.25,7.9193191457420795,18.42258315765678,18.414016202197626,581585.8337814953
Helmand,110.5,7.919087732092018,17.85600773266357,17.84773552885077,581586.9668690073
Helmand,110.75,7.918863441472046,17.306856929838798,17.29886852361206,581588.065111106
Helmand,111.0,7.918646054457156,16.77459488260025,16.76687977086308,581589.129579293
Helmand,111.25,7.918435358439416,16.258702318884755,16.25125042845354,581590.1613118951
Helmand,111.5,7.918231147271012,15.75867569388053,15.751477362364282,581591.1613157974
Helmand,111.75,7.918033221189364,15.274027010656399,15.267072967608412,581592.1305668014
Helmand,112.0,7.91784138667596,14.804283481130275,14.797564829814863,581593.0700103033
Helmand,112.25,7.917655456090395,14.348986636259793,14.342494837263779,581593.9805630713
Helmand,112.5,7.9174752475735755,13.907692091957028,13.901418947207912,581594.8631137141
Helmand,112.75,7.917300584961644,13.479969343662463,13.473906980729893,581595.7185230915
Helmand,113.0,7.917131297463616,13.065400982276143,13.059541840186444,581596.5476258809
Helmand,113.25,7.9169672195213145,12.663582353895427,12.65791916954902,581597.3512312579
Helmand,113.5,7.91680819075404,12.274121428299992,12.268647223019416,581598.1301231588
Helmand,113.75,7.9166540557077525,11.896638189152913,11.891346256313192,581598.8850614998
Helmand,114.0,7.9165046636659895,11.530764173748771,11.52564806719537,581599.6167830963
Helmand,114.25,7.916359868607588,11.17614237222453,11.171195894778663,581600.3260018653
Helmand,114.5,7.916219529034408,10.83242680929082,10.827644001923964,581601.0134096607
Helmand,114.75,7.916083507744332,10.499281991152998,10.494657123057056,581601.679677379
Helmand,115.0,7.915951671785559,10.176382795401693,10.171910354177475,581602.3254551796
Helmand,115.25,7.915823892354724,9.863414224450503,9.859088906636435,581602.9513729775
Helmand,115.5,7.915700044555106,9.560070816078806,9.555887518575453,581603.5580416217
Helmand,115.75,7.91558000733718,9.26605649913223,9.26201031080937,581604.1460531836
Helmand,116.0,7.915463663439848,8.981084451960758,8.977170645417026,581604.71598124
Helmand,116.25,7.915350899172121,8.704876570064261,8.701090594145517,581605.2683819375
Helmand,116.5,7.915241604324605,8.43716325046767,8.433500723068382,581605.803794423
Helmand,116.75,7.915135672132793,8.177683303587974,8.174140004522531,581606.3227410207
Helmand,117.0,7.915032999108266,7.926183541752144,7.92275540617066,581606.8257280538
Helmand,117.25,7.91493348491355,7.682418473892622,7.679101586086878,581607.313246456
Helmand,117.5,7.91483703233458,7.446150239320322,7.442940826576077,581607.7857719027
Helmand,117.75,7.914743547168115,7.217148333554955,7.2140427603340305,581608.2437653597
Helmand,118.0,7.914652938067735,6.995189232379802,6.992183994959997,581608.6876738354
Helmand,118.25,7.914565116513028,6.780056317160743,6.777148038340411,581609.1179305288
Helmand,118.5,7.914479996746904,6.571539722584647,6.568725146545575,581609.534955135
Helmand,118.75,7.914397495611379,6.3694359356504595,6.36671192328246,581609.9391546464
Helmand,119.0,7.914317532505685,6.173547693598932,6.17091121792661,581610.3309235568
Helmand,119.25,7.914240029350956,5.983683898466246,5.981132040144938,581610.7106440328
Helmand,119.5,7.914164910447752,5.799659269114148,5.797189212304448,581611.0786866089
Helmand,119.75,7.914092102409294,5.621294178215383,5.618903206624588,581611.4354105137
Helmand,120.0,7.914021534139788,5.448414599921226,5.446100092876955,581611.781163774
Helmand,120.25,7.91395313673092,5.280851857151442,5.27861128593146,581612.116283721
Helmand,120.5,7.913886843367185,5.118442390288915,5.116273314681111,581612.4410974525
Helmand,120.75,7.913822589307203,4.961027711883979,4.958927776775101,581612.7559219229
Helmand,121.0,7.913760311822348,4.80845425702239,4.806421189124072,581613.0610642429
Helmand,121.25,7.913699950083184,4.660573105723299,4.658604710562223,581613.3568222346
Helmand,121.5,7.913641445135321,4.517239924117712,4.5153340830717275,581613.6434845485
Helmand,121.75,7.913584739868901,4.3783148902623275,4.376469557652996,581613.9213308131
Helmand,122.0,7.913529778907619,4.243662422806192,4.241875623237319,581614.190632176
Helmand,122.25,7.913476508570647,4.113151087991296,4.111420913765891,581614.4516514906
Helmand,122.5,7.913424876855042,3.9866535569723123,3.9849781655344323,581614.7046434016
Helmand,122.75,7.913374833351963,3.864046401022076,3.8624240125744747,581614.949854754
Helmand,123.0,7.913326329184935,3.745209940579721,3.7436388358274466,581615.1875248953
Helmand,123.25,7.913279316996955,3.6300282139343683,3.6285067318451634,581615.4178857382
Helmand,123.5,7.913233750900353,3.5183888547761515,3.5169153904378705,581615.6411620048
Helmand,123.75,7.913189586396114,3.4101828948436,3.408755897480666,581615.8575716222
Helmand,124.0,7.913146780357736,3.305304724562851,3.303922695578687,581616.0673258004
Helmand,124.25,7.913105291008162,3.2036520368231525,3.202313527880554,581616.2706291452
Helmand,124.5,7.913065077836918,3.1051256242735965,3.1038292355319483,581616.4676800633
Helmand,124.75,7.913026101573728,3.0096293148209403,3.0083736932201863,581616.6586708914
Helmand,125.0,7.912988324175998,2.917069941180494,2.915853778741073,581616.8437879569
Helmand,125.25,7.9129517087675385,2.827357191006472,2.8261792232400076,581617.023211878
Helmand,125.5,7.91291621959202,2.7404034930111885,2.7392624974133133,581617.1971177909
Helmand,125.75,7.91288182200361,2.6561239941570176,2.655018788711636,581617.365675396
Helmand,126.0,7.912848482433647,2.5744364782276206,2.5733659199669385,581617.5290491204
Helmand,126.25,7.912816168328203,2.495261213016064,2.4942241966876333,581617.687398423
Helmand,126.5,7.912784848135623,2.418520919875459,2.417516376627804,581617.8408778564
Helmand,126.75,7.912754491292443,2.3441407393917855,2.343167635479607,581617.9896371348
Helmand,127.0,7.9127250681637396,2.272048085394621,2.271105420982909,581618.1338214264
Helmand,127.25,7.91269655001893,2.202172585729181,2.201259393735779,581618.2735714715
Helmand,127.5,7.912668909024084,2.1344460635445524,2.133561408491292,581618.40902362
Helmand,127.75,7.912642118203722,2.068802443832274,2.0679454207565646,581618.5403100182
Helmand,128.0,7.9126161513988205,2.005177650610189,2.004347384042503,581618.667558815
Helmand,128.25,7.912590983259021,1.9435095879157218,1.942705230866908,581618.7908941989
Helmand,128.5,7.912566589227066,1.883738101776133,1.8829588347468513,581618.9104364753
Helmand,128.75,7.912542945488192,1.8258048562993365,1.8250498863667999,581619.0263023129
Helmand,129.0,7.912520028956984,1.7696533015362175,1.7689218614598856,581619.1386048091
Helmand,129.25,7.9124978172703635,1.7152286563555386,1.714520003690698,581619.2474535237
Helmand,129.5,7.912476288751118,1.6624778191832665,1.66179123544859,581619.3529546576
Helmand,129.75,7.9124554223791,1.611349297485255,1.610684087372197,581619.4552111938
Helmand,130.0,7.912435197785658,1.5617931941735717,1.5611486847620997,581619.5543229242
Helmand,130.25,7.912415595238341,1.5137611701881493,1.5131367101834892,581619.6503865253
Helmand,130.5,7.912396595600277,1.467206345044469,1.466601304071674,581619.7434957563
Helmand,130.75,7.912378180321488,1.4220832755627353,1.4214970434728753,581619.8337415016
Helmand,131.0,7.912360331433083,1.3783479417105562,1.3777799278932852,581619.9212118
Helmand,131.25,7.912343031516264,1.335957670700941,1.3354073034401472,581620.0059919953
Helmand,131.5,7.912326263680207,1.294871082841115,1.2943378087007034,581620.0881648457
Helmand,131.75,7.912310011557667,1.2550480807913502,1.2545313640058433,581620.1678105446
Helmand,132.0,7.912294259293152,1.2164498206201861,1.2159491425006947,581620.2450067785
Helmand,132.25,7.9122789915093765,1.179038629670724,1.178553488055905,581620.3198288918
Helmand,132.5,7.912264193300149,1.1427779891295795,1.1423078978456864,581620.3923499207
Helmand,132.75,7.912249850226154,1.107632523741397,1.10717701206671,581620.462640615
Helmand,133.0,7.912235948291469,1.0735679442983426,1.0731265564584498,581620.530769552
Helmand,133.25,7.912222473923423,1.0405509982991834,1.0401232929883335,581620.5968032358
Helmand,133.5,7.912209413968857,1.008549460830272,1.0081350107368576,581620.6608061155
Helmand,133.75,7.912196755687522,0.9775321183960413,0.9771305097360096,581620.7228406173
Helmand,134.0,7.912184486723926,0.9474686999698257,0.9470795320560323,581620.7829672823
Helmand,134.25,7.912172595099568,0.9183298579815063,0.9179527428027093,581620.8412448053
Helmand,134.5,7.912161069209956,0.8900871610230866,0.8897217228259121,581620.897730048
Helmand,134.75,7.912149897810401,0.8627130590654667,0.8623589339540759,581620.9524781103
Helmand,135.0,7.912139069994829,0.8361808315652168,0.8358376671272402,581621.0055424324
Helmand,135.25,7.912128575192589,0.8104645796375058,0.8101320345736468,581621.0569748117
Helmand,135.5,7.912118403165246,0.785539218233256,0.7852169619902303,581621.1068254177
Helmand,135.75,7.91210854398668,0.7613804273793155,0.7610681398072084,581621.1551428899
Helmand,136.0,7.9120989880312775,0.7379646232676009,0.7376619942914564,581621.2019743955
Helmand,136.25,7.912089725971377,0.7152689519876367,0.7149756812817368,581621.2473656419
Helmand,136.5,7.912080748772582,0.6932712780727901,0.6929870747403044,581621.2913608995
Helmand,136.75,7.912072047672772,0.6719501330736805,0.6716747153514484,581621.334003105
Helmand,137.0,7.912063614176886,0.6512847027921284,0.6510177977615499,581621.3753338864
Helmand,137.25,7.912055440054782,0.6312548220318055,0.6309961653318511,581621.4153935737
Helmand,137.5,7.912047517333005,0.6118409544517079,0.6115902900015745,581621.4542212393
Helmand,137.75,7.912039838277564,0.593024150362139,0.5927812301040882,581621.4918547823
Helmand,138.0,7.9120323953914244,0.5747860405933661,0.5745506242383881,581621.5283309409
Helmand,138.25,7.912025181412728,0.5571088321378068,0.556880686912992,581621.5636853006
Helmand,138.5,7.91201818930387,0.5399752813952251,0.5397541818038243,581621.5979523486
Helmand,138.75,7.912011412238771,0.5233686629869743,0.5231543905830859,581621.6311655353
Helmand,139.0,7.912004843601251,0.5072727657893065,0.5070651089543141,581621.6633572828
Helmand,139.25,7.911998476983497,0.49167188916147075,0.4914706428819664,581621.6945589922
Helmand,139.5,7.911992306173918,0.47655081321845694,0.4763557788780574,581621.7248011029
Helmand,139.75,7.911986325147989,0.461894776376508,0.4617057615580236,581621.7541131381
Helmand,140.0,7.91198052806685,0.44768947194395375,0.44750629023301797,581621.7825237109
Helmand,140.25,7.911974909275995,0.4339210449027663,0.43374351569274966,581621.8100605313
Helmand,140.5,7.911969463293098,0.4205760620842102,0.42040401039486597,581621.8367504653
Helmand,140.75,7.911964184801162,0.4076414953841155,0.40747475168785074,581621.8626195692
Helmand,141.0,7.911959068647219,0.3951047185832667,0.3949431186327588,581621.8876930953
Helmand,141.25,7.9119541098412824,0.38295350478031726,0.3827968894371503,581621.9119954971
Helmand,141.5,7.911949303544933,0.3711759984346249,0.3710242135106273,581621.9355504856
Helmand,141.75,7.911944645065649,0.35976070146787703,0.35961359757269523,581621.958381057
Helmand,142.0,7.911940129855666,0.34869647047039537,0.3485539028602431,581621.9805094979
Helmand,142.25,7.911935753511196,0.33797251480404905,0.3378343432311868,581622.0019573895
Helmand,142.5,7.911931511762394,0.327578372000834,0.3274444605740989,581622.0227456568
Helmand,142.75,7.911927400467907,0.31750389442718346,0.31737411147843947,581622.0428945947
Helmand,143.0,7.911923415613987,0.3077392470952644,0.3076134650467729,581622.0624238733
Helmand,143.25,7.911919553313907,0.29827490624749375,0.298153001479799,581622.0813525401
Helmand,143.5,7.911915809799881,0.28910163954643076,0.288983492275061,581622.0996990595
Helmand,143.75,7.911912181417075,0.28021049141877763,0.2800959855773937,581622.1174813426
Helmand,144.0,7.911908664622986,0.27159278151743615,0.2714818046416297,581622.1347167504
Helmand,144.25,7.911905255986865,0.2632401033123512,0.2631325464239564,581622.1514220954
Helmand,144.5,7.911901952184212,0.25514431062116844,0.2550400681185189,581622.1676136702
Helmand,144.75,7.911898749989741,0.24729750034682846,0.24719646990255273,581622.1833072809
Helmand,145.0,7.911895646276876,0.23969201125594236,0.23959409371528098,581622.1985182499
Helmand,145.25,7.911892638016913,0.2323204219296798,0.23222552120960824,581622.2132614199
Helmand,145.5,7.911889722276576,0.22517554476987806,0.22508356776085156,581622.2275511663
Helmand,145.75,7.911886896209947,0.2182504062263194,0.21816126270259992,581622.2414014359
Helmand,146.0,7.911884157057609,0.21153824470189436,0.21145184723277896,581622.2548257521
Helmand,146.25,7.911881502145607,0.20503250799965733,0.20494877186175678,581622.267837219
Helmand,146.5,7.911878928885391,0.19872685319197528,0.19864569628152604,581622.2804485228
Helmand,146.75,7.911876434766248,0.19261512807922462,0.19253647083241132,581622.2926719674
Helmand,147.0,7.911874017352902,0.1866913652930419,0.18661513060884719,581622.3045194879
Helmand,147.25,7.9118716742850355,0.18094978114050608,0.18087589430404125,581622.3160026514
Helmand,147.5,7.911869403277073,0.17538477507451772,0.17531316368052438,581622.327132659
Helmand,147.75,7.911867202114486,0.169990920624305,0.1699215145045697,581622.3379203639
Helmand,148.0,7.911865068648491,0.16476295242200437,0.16469568357831274,581622.3483762965
Helmand,148.25,7.911863000795834,0.1596957656685235,0.15963056820584043,581622.3585106664
Helmand,148.5,7.911860996537917,0.15478441398950218,0.1547212240500267,581622.3683333665
Helmand,148.75,7.911859053920913,0.15002410971833352,0.14996286541542675,581622.377853972
Helmand,149.0,7.911857171049476,0.14541020849235087,0.1453508498510275,581622.3870817716
Helmand,149.25,7.911855346085075,0.14093820516081645,0.14088067405996824,581622.3960257757
Helmand,149.5,7.911853577245708,0.13660373309006113,0.1365479732049686,581622.4046947175
Helmand,149.75,7.911851862805604,0.13240256342798645,0.13234852017310353,581622.4130970546
Helmand,150.0,7.911850201093466,0.12833060080587996,0.12827822127945615,581622.4212409778
Helmand,150.25,7.911848590487404,0.12438387091945513,0.12433310385340567,581622.4291344357
Helmand,150.5,7.911847029414586,0.1205585196767996,0.1205093153869337,581622.4367851366
Helmand,150.75,7.911845516350739,0.11685081196568489,0.11680312230244135,581622.4442005503
Helmand,151.0,7.91184404982038,0.11325713223316784,0.11321091053208163,581622.4513879084
Helmand,151.25,7.911842628393603,0.10977397660432345,0.10972917763983007,581622.4583542184
Helmand,151.5,7.911841250682753,0.10639794473363383,0.10635452467629535,581622.4651062809
Helmand,151.75,7.911839915342382,0.10312573970288524,0.10308365607665887,581622.4716506898
Helmand,152.0,7.911838621068642,0.09995416652658601,0.09991337816670506,581622.4779938352
Helmand,152.25,7.911837366599822,0.09688013346686081,0.09684060047715183,581622.4841419004
Helmand,152.5,7.911836150712633,0.09390064294096118,0.09386232665498576,581622.4901008806
Helmand,152.75,7.91183497221996,0.09101278600681975,0.0909756489513209,581622.4958765937
Helmand,153.0,7.911833829970864,0.08821374236129446,0.0881777482196437,581622.5014746804
Helmand,153.25,7.911832722849994,0.08550077890814206,0.08546589248437232,581622.5069006068
Helmand,153.5,7.9118316497782075,0.08287125128352021,0.08283743846571295,581622.5121596615
Helmand,153.75,7.911830609709184,0.08032259553670244,0.08028982326385936,581622.5172569725
Helmand,154.0,7.91182960162747,0.07785232336522054,0.07782055959611914,581622.5221975164
Helmand,154.25,7.911828624548485,0.07545802211484849,0.07542723579689774,581622.5269861185
Helmand,154.5,7.911827677518077,0.07313735368850888,0.0731075147270514,581622.531627455
Helmand,154.75,7.91182675961299,0.07088805570431046,0.07085913493143212,581622.5361260507
Helmand,155.0,7.911825869938489,0.06870793566008866,0.06867990480586769,581622.5404862906
Helmand,155.25,7.911825007626078,0.06659486536107687,0.06656769702714677,581622.5447124309
Helmand,155.5,7.911824171833496,0.06454678088587666,0.06452044851900308,581622.5488085997
Helmand,155.75,7.911823361744471,0.06256168200873778,0.06253615987463244,581622.5527787972
Helmand,156.0,7.911822576568774,0.060637632311999,0.060612895469074286,581622.5566268966
Helmand,156.25,7.91182181554144,0.05877275729143023,0.05874878156534974,581622.5603566465
Helmand,156.5,7.911821077919843,0.056965237175064354,0.05694199913626965,581622.5639716866
Helmand,156.75,7.911820362983532,0.05521330653895782,0.05519078348035395,581622.5674755479
Helmand,157.0,7.911819670034207,0.05351525422972004,0.05349342414439292,581622.5708716525
Helmand,157.25,7.911818998395254,0.05186942223986933,0.05184826379925939,581622.5741633164
Helmand,157.5,7.91181834741246,0.05027420744752738,0.05025369997888516,581622.577353746
Helmand,157.75,7.911817716451077,0.048728054438589935,0.048708177905404396,581622.580446052
Helmand,158.0,7.911817104895021,0.04722945351914952,0.04721018850239664,581622.5834432539
Helmand,158.25,7.911816512146859,0.045776940715495366,0.04575826839488681,581622.5863482796
Helmand,158.5,7.911815937627619,0.04436909727767845,0.04435099941311334,581622.5891639665
Helmand,158.75,7.911815380776877,0.04300454991190642,0.04298700882481934,581622.5918930613
Helmand,159.0,7.911814841052327,0.0416819697183374,0.04166496827349181,581622.5945382218
Helmand,159.25,7.911814317927399,0.04040006636280707,0.04038358795249278,581622.5971020286
Helmand,159.5,7.911813810891134,0.03915758776210503,0.039141616290465184,581622.5995869859
Helmand,159.75,7.911813319448184,0.037953320083974854,0.037937839951332916,581622.6019955213
Helmand,160.0,7.911812843118498,0.036786086984864956,0.036771083072362765,581622.6043299877
Helmand,160.25,7.911812381437819,0.03565475082099549,0.035640208474728347,581622.6065926601
Helmand,160.5,7.911811933956468,0.03455820967141509,0.03454411468779879,581622.6087857425
Helmand,160.75,7.911811500237762,0.033495393459895724,0.033481732072629125,581622.610911375
Helmand,161.0,7.911811079857998,0.03246526392358635,0.032452022790626825,581622.6129716343
Helmand,161.25,7.911810672406459,0.031466814613012914,0.03145398080355181,581622.614968533
Helmand,161.5,7.911810277485102,0.030499070135106367,0.03048663111685313,581622.616904022
Helmand,161.75,7.911809894709116,0.029561087532530516,0.029549031158427014,581622.6187799873
Helmand,162.0,7.911809523705737,0.02865195335542597,0.028640267851569305,581622.6205982559
Helmand,162.25,7.911809164112933,0.027770780456869846,0.027759454411751393,581622.6223606018
Helmand,162.5,7.911808815579399,0.02691670798155455,0.026905730335303663,581622.6240687469
Helmand,162.75,7.911808477764563,0.026088901365787804,0.026078261399415475,581622.6257243602
Helmand,163.0,7.91180815033837,0.025286551822175884,0.02527623914702875,581622.6273290594
Helmand,163.25,7.911807832981595,0.024508877102163974,0.024498881649061957,581622.628884409
Helmand,163.5,7.911807525385368,0.023755120326949836,0.023745432335807854,581622.6303919227
Helmand,163.75,7.911807227249661,0.02302454629212011,0.023015156303085992,581622.6318530709
Helmand,164.0,7.911806938283255,0.022316441373298183,0.02230734021792928,581622.6332692809
Helmand,164.25,7.911806658203736,0.021630113526144207,0.02162129231858396,581622.6346419366
Helmand,164.5,7.91180638673744,0.020964892141919204,0.020956342270132773,581622.6359723796
Helmand,164.75,7.911806123619283,0.020320127645889054,0.02031184076306055,581622.6372619087
Helmand,165.0,7.91180586859332,0.019695192849488535,0.01968716086486587,581622.6385117784
Helmand,165.25,7.911805621411062,0.019089478838765887,0.019081693910192092,581622.6397232065
Helmand,165.5,7.911805381831194,0.018502394282234297,0.018494848808962273,581622.6408973758
Helmand,165.75,7.91180514961958,0.0179333654308719,0.01792605204637917,581622.6420354337
Helmand,166.0,7.911804924549254,0.017381836118121784,0.01737474768292524,581622.6431384924
Helmand,166.25,7.9118047064002575,0.0168472673358374,0.01684039693048099,581622.64420763
Helmand,166.5,7.91180449495992,0.01632913794883175,0.01632247886657958,581622.6452438888
Helmand,166.75,7.911804290022611,0.01582694406221937,0.015820489802010503,581622.6462482768
Helmand,167.0,7.911804091388531,0.015340196070776227,0.015333940331387564,581622.6472217728
Helmand,167.25,7.911803898863678,0.014868418580768946,0.014862355255010062,581622.648165328
Helmand,167.5,7.911803712259849,0.014411150409954821,0.014405273578862801,581622.6490798644
Helmand,167.75,7.911803531394645,0.013967944587581813,0.013962248514616093,581622.6499662761
Helmand,168.0,7.911803356091265,0.01353836787440548,0.013532846999838283,581622.6508254297
Helmand,168.25,7.911803186178946,0.013122001815926284,0.01311665075080102,581622.6516581619
Helmand,168.5,7.911803021492478,0.012718441572226648,0.012713255092797063,581622.6524652825
Helmand,168.75,7.911802861871306,0.012327293708161007,0.012322266751234203,581622.6532475783
Helmand,169.0,7.911802707159523,0.011948176176431131,0.011943303834717499,581622.6540058135
Helmand,169.25,7.911802557205867,0.01158071831758612,0.011575995835049266,581622.6547407294
Helmand,169.5,7.911802411863727,0.011224560860022402,0.011219983627229084,581622.6554530443
Helmand,169.75,7.911802270991006,0.010879355603912469,0.010874919153511383,581622.656143455
